Nit,Numero_Tx,Frecuencia_tx_mensual,Ultima_tx_dias
44052920,0,0.0,135
68411012,0,0.0,34
53841804,0,0.0,138
43657682,0,0.0,110
60150108,0,0.0,166
38521892,0,0.0,150
85035993,0,0.0,176
37791353,0,0.0,139
94703300,0,0.0,173
88211871,0,0.0,28
52022575,5,0.83,128
97528833,0,0.0,87
13395908,0,0.0,125
97440864,4,0.67,154
12755762,21,3.5,176
47482751,0,0.0,11
50425890,0,0.0,107
14393170,0,0.0,151
19675662,20,3.33,60
48620526,0,0.0,165
92655397,0,0.0,32
81358677,0,0.0,58
46448784,38,6.33,117
61767119,0,0.0,96
96992000,37,6.17,119
95841922,0,0.0,114
40065733,0,0.0,6
23849012,0,0.0,96
12407801,0,0.0,6
18131581,40,6.67,118
33854830,14,2.33,173
40611432,37,6.17,109
27303981,0,0.0,67
31844830,0,0.0,172
95202937,0,0.0,69
15540668,0,0.0,96
45749930,32,5.33,1
54169015,0,0.0,100
54472005,0,0.0,126
88782867,15,2.5,116
24244042,0,0.0,119
74330433,0,0.0,27
22757093,0,0.0,141
39716921,0,0.0,82
79418285,0,0.0,70
12671469,0,0.0,48
46996958,0,0.0,85
12295063,36,6.0,12
90135884,13,2.17,15
62249688,31,5.17,39
46109736,0,0.0,59
68587806,0,0.0,9
61668842,0,0.0,34
67055206,16,2.67,149
87167745,0,0.0,58
41170807,0,0.0,52
60060164,0,0.0,69
70271804,0,0.0,70
49972577,0,0.0,37
69275085,0,0.0,90
43412934,0,0.0,38
98417444,0,0.0,175
61610953,0,0.0,146
98944156,0,0.0,58
15755813,0,0.0,75
35256916,31,5.17,27
93296424,18,3.0,84
73036960,0,0.0,21
32195292,0,0.0,31
71803119,0,0.0,100
96393210,0,0.0,0
83299152,37,6.17,3
35329857,25,4.17,169
74250119,19,3.17,81
91032821,0,0.0,106
67763263,0,0.0,107
87799110,39,6.5,160
81711198,26,4.33,174
15522708,0,0.0,151
27916477,0,0.0,50
70401153,0,0.0,85
56676810,0,0.0,36
19370795,14,2.33,46
42022260,0,0.0,53
49365719,0,0.0,170
58588275,0,0.0,177
30452223,0,0.0,65
21137540,0,0.0,177
31253980,0,0.0,80
99682943,0,0.0,42
77038529,0,0.0,148
39155116,0,0.0,75
46439626,0,0.0,162
29833444,0,0.0,13
20611852,0,0.0,46
65670390,28,4.67,152
81500396,19,3.17,147
99537511,20,3.33,178
98869418,0,0.0,2
15073031,20,3.33,88
11366345,9,1.5,1
98841146,0,0.0,71
12064539,0,0.0,75
39728736,0,0.0,140
55313305,0,0.0,112
35882439,0,0.0,27
90407397,31,5.17,83
35664025,38,6.33,157
87610527,31,5.17,167
50798875,0,0.0,50
56895347,0,0.0,49
45659654,0,0.0,15
37646498,0,0.0,58
84482113,0,0.0,163
10915733,0,0.0,35
22841365,11,1.83,137
92852610,0,0.0,143
95754925,0,0.0,22
49587761,0,0.0,118
33555591,15,2.5,161
29761923,26,4.33,148
36490126,0,0.0,34
64605355,29,4.83,2
92790637,0,0.0,28
46545702,0,0.0,72
92132555,0,0.0,2
92652828,18,3.0,27
27549512,0,0.0,168
62046569,8,1.33,41
83275623,0,0.0,33
33346621,0,0.0,83
97048915,0,0.0,111
67320865,0,0.0,118
40381209,0,0.0,5
39266644,11,1.83,2
53925590,0,0.0,109
86028606,38,6.33,163
71586227,40,6.67,167
39167669,0,0.0,90
42753367,0,0.0,32
65546921,5,0.83,158
33301468,0,0.0,51
90007909,7,1.17,157
44978485,0,0.0,1
95182899,38,6.33,124
65643276,0,0.0,124
92033951,0,0.0,66
14656978,38,6.33,155
63311312,20,3.33,160
38671297,0,0.0,5
66277585,0,0.0,56
22937657,0,0.0,11
57847322,0,0.0,156
66665550,27,4.5,162
54879303,0,0.0,41
96335560,0,0.0,176
25131348,2,0.33,53
71345450,0,0.0,51
12894771,0,0.0,151
27731853,0,0.0,72
18765063,0,0.0,19
28069811,0,0.0,93
68644220,0,0.0,94
50287559,0,0.0,94
78908935,0,0.0,135
31739329,0,0.0,57
54916300,0,0.0,164
51503605,0,0.0,151
37593165,13,2.17,81
61425192,0,0.0,80
32949864,0,0.0,18
79071432,34,5.67,132
91937946,0,0.0,76
41664165,0,0.0,34
96009597,0,0.0,90
87750155,0,0.0,29
94872789,9,1.5,51
73010660,0,0.0,64
44032049,0,0.0,33
20542110,0,0.0,74
30463820,30,5.0,138
61526336,38,6.33,18
78829925,29,4.83,89
25073012,2,0.33,106
83974865,35,5.83,108
96326939,0,0.0,169
98840878,0,0.0,68
86293919,0,0.0,116
11871973,0,0.0,44
85643639,29,4.83,121
86922968,0,0.0,158
91251637,0,0.0,51
95962167,0,0.0,0
44393201,0,0.0,103
15134871,0,0.0,140
93040418,0,0.0,38
76597149,0,0.0,50
79223264,0,0.0,72
36044448,0,0.0,156
20240557,0,0.0,35
28756384,0,0.0,143
86037884,0,0.0,56
18339903,0,0.0,148
37756317,0,0.0,1
76680398,0,0.0,69
73974300,6,1.0,163
73471549,0,0.0,169
31348959,24,4.0,39
36322147,0,0.0,54
23060969,0,0.0,73
76748517,24,4.0,87
83404555,0,0.0,95
73681346,0,0.0,101
93224206,3,0.5,72
82366345,0,0.0,178
86291413,0,0.0,42
43462844,0,0.0,8
15653014,16,2.67,88
72431247,0,0.0,116
21307885,16,2.67,97
34380301,13,2.17,43
72858629,0,0.0,66
55430953,0,0.0,99
72755728,0,0.0,44
96576169,12,2.0,12
64630409,0,0.0,162
25943123,29,4.83,16
76078768,0,0.0,30
66893192,0,0.0,108
26812238,0,0.0,159
93869350,0,0.0,32
35518593,0,0.0,98
18961603,0,0.0,55
50830161,6,1.0,166
65268490,0,0.0,175
78710436,39,6.5,81
75070535,25,4.17,128
54865023,35,5.83,42
85484437,0,0.0,148
69226291,16,2.67,114
38698116,0,0.0,18
27272452,28,4.67,66
20866335,0,0.0,107
16964971,39,6.5,148
66359570,0,0.0,52
23914470,0,0.0,125
19591410,0,0.0,137
79512195,0,0.0,51
22613206,0,0.0,116
61844249,0,0.0,173
85047417,0,0.0,169
76949937,0,0.0,165
60246425,0,0.0,9
15877535,0,0.0,30
36495604,4,0.67,148
53122784,0,0.0,24
52301116,0,0.0,96
42366167,0,0.0,89
41992626,7,1.17,47
35833402,15,2.5,37
66975788,0,0.0,50
51465374,33,5.5,70
52359933,0,0.0,174
84231493,0,0.0,130
86481836,0,0.0,68
23527582,0,0.0,110
39010286,0,0.0,68
96292284,25,4.17,14
40367663,0,0.0,121
85863084,34,5.67,178
98172012,0,0.0,149
85545788,0,0.0,85
54183550,0,0.0,148
87278539,35,5.83,3
39813234,0,0.0,91
18172953,0,0.0,101
73281474,0,0.0,11
58162382,0,0.0,152
60521648,0,0.0,1
94317554,0,0.0,1
62806902,9,1.5,151
49551194,0,0.0,135
46995605,19,3.17,82
37867777,0,0.0,4
35147910,0,0.0,68
76899695,0,0.0,164
53696192,33,5.5,83
52898394,0,0.0,13
68897992,36,6.0,100
71680710,2,0.33,97
44301628,0,0.0,74
69369629,0,0.0,123
65593897,0,0.0,132
61892041,0,0.0,163
39581137,0,0.0,99
53367646,16,2.67,104
40735153,0,0.0,127
25418348,0,0.0,39
17862165,0,0.0,1
91474014,0,0.0,77
53971886,33,5.5,105
42247693,0,0.0,12
27559938,0,0.0,126
18733143,0,0.0,5
16835533,0,0.0,44
79075252,0,0.0,128
56112271,0,0.0,95
51775804,0,0.0,78
36680859,0,0.0,160
99341090,22,3.67,152
19079783,2,0.33,27
35716609,0,0.0,12
84020668,0,0.0,173
40050273,0,0.0,123
86166198,0,0.0,40
17833030,0,0.0,64
33226672,0,0.0,142
89777893,0,0.0,92
42267817,0,0.0,127
49817990,13,2.17,28
36758531,17,2.83,142
63063338,0,0.0,43
17578831,0,0.0,146
12037050,0,0.0,139
46301872,0,0.0,172
24896645,0,0.0,107
55719699,0,0.0,64
39218590,2,0.33,81
27509747,34,5.67,54
71865621,0,0.0,1
94345428,0,0.0,119
42265169,0,0.0,111
86775071,0,0.0,75
48061102,0,0.0,167
60018802,16,2.67,168
86255386,4,0.67,45
31057765,0,0.0,13
28681131,0,0.0,94
70636832,21,3.5,18
57831607,0,0.0,178
49774506,0,0.0,93
56130398,10,1.67,2
77183357,12,2.0,82
58124370,2,0.33,46
55231860,31,5.17,173
27117669,0,0.0,88
26777659,14,2.33,24
39923157,0,0.0,29
73849352,0,0.0,27
68461022,0,0.0,131
78201609,0,0.0,82
96453897,37,6.17,130
54134691,34,5.67,82
49154897,0,0.0,8
56816939,0,0.0,82
23293354,3,0.5,78
94730607,0,0.0,53
35430890,0,0.0,75
51852291,0,0.0,120
27266059,0,0.0,94
92078843,26,4.33,7
83279024,0,0.0,60
36936215,35,5.83,116
96545292,0,0.0,151
62220027,0,0.0,163
51832922,0,0.0,55
38387046,20,3.33,96
31108167,5,0.83,112
94724232,26,4.33,141
77051273,0,0.0,88
47278528,0,0.0,70
15324273,10,1.67,4
64775111,0,0.0,49
69761993,0,0.0,14
24283760,38,6.33,151
76503098,0,0.0,29
67180760,0,0.0,80
61735646,0,0.0,169
95846777,0,0.0,161
76829242,17,2.83,172
25478076,0,0.0,11
61592869,11,1.83,11
40608098,0,0.0,45
77717767,0,0.0,20
48678080,32,5.33,36
43949700,0,0.0,155
38511602,0,0.0,62
29258220,0,0.0,102
77446314,28,4.67,36
68143931,26,4.33,147
44799605,0,0.0,144
20444554,23,3.83,4
26918689,29,4.83,88
69743361,26,4.33,137
90853524,0,0.0,113
41988121,0,0.0,141
53325055,34,5.67,164
29144267,0,0.0,155
20695752,0,0.0,97
14097129,28,4.67,118
88484356,24,4.0,90
70772401,0,0.0,17
48789561,32,5.33,8
95505613,0,0.0,103
65982115,0,0.0,97
15577929,0,0.0,93
49259959,0,0.0,19
46311741,0,0.0,39
18303345,0,0.0,162
19897764,0,0.0,169
35033896,0,0.0,80
35110015,0,0.0,14
38304533,0,0.0,97
86018804,0,0.0,80
52754286,0,0.0,175
58031791,0,0.0,101
47165812,0,0.0,139
47000659,0,0.0,153
79948708,37,6.17,114
26268712,0,0.0,39
19146884,0,0.0,96
99001571,0,0.0,20
32420659,0,0.0,59
95282320,0,0.0,71
82525913,0,0.0,33
85323891,0,0.0,113
73960171,0,0.0,87
60676925,0,0.0,149
50688819,0,0.0,81
91278712,38,6.33,36
27051386,2,0.33,99
91249638,0,0.0,0
97942799,27,4.5,137
44634049,3,0.5,36
21893003,0,0.0,22
62104618,0,0.0,93
28342183,33,5.5,6
43455616,8,1.33,148
48943289,0,0.0,138
37475530,0,0.0,157
78211540,27,4.5,29
63579545,0,0.0,78
64465876,0,0.0,57
22965192,0,0.0,2
51537892,0,0.0,174
82714738,0,0.0,1
50866625,0,0.0,130
41666610,0,0.0,162
78247670,0,0.0,154
54899374,0,0.0,147
76813095,0,0.0,145
38455934,22,3.67,160
84025307,30,5.0,165
88732791,0,0.0,82
99864730,0,0.0,26
64947111,0,0.0,61
54622353,0,0.0,66
38746030,2,0.33,158
85911323,1,0.17,116
45441395,0,0.0,171
85219832,0,0.0,29
97141832,0,0.0,83
71247932,0,0.0,177
74227449,0,0.0,129
41829488,6,1.0,62
72662839,0,0.0,32
84622771,36,6.0,65
77882563,0,0.0,74
60425636,37,6.17,14
83837214,0,0.0,166
79763252,0,0.0,25
11036070,0,0.0,100
67763209,0,0.0,165
66131035,0,0.0,127
74125068,0,0.0,121
47601809,0,0.0,30
10775819,0,0.0,152
77260999,28,4.67,148
58150998,6,1.0,84
37080433,0,0.0,57
34534788,32,5.33,100
97318821,28,4.67,15
21781657,0,0.0,86
82380837,0,0.0,71
17719475,0,0.0,25
88371232,0,0.0,23
87745258,0,0.0,37
69484218,0,0.0,174
74064503,0,0.0,11
36271679,0,0.0,83
20521368,0,0.0,137
48283794,0,0.0,47
27815462,0,0.0,156
85241474,0,0.0,14
92663841,36,6.0,67
71844361,0,0.0,134
47208602,0,0.0,56
58613721,5,0.83,78
33651034,19,3.17,81
74308096,0,0.0,140
46330195,0,0.0,38
46794931,0,0.0,67
73339672,0,0.0,121
80240576,24,4.0,69
56937098,0,0.0,163
32027843,0,0.0,147
45650786,0,0.0,165
53248248,0,0.0,54
50749388,20,3.33,69
27416206,0,0.0,127
95699640,0,0.0,37
77167561,0,0.0,121
98116287,0,0.0,45
56336229,0,0.0,88
93271690,0,0.0,11
15022943,0,0.0,132
82726240,0,0.0,147
41358611,0,0.0,127
86056291,0,0.0,150
74741917,0,0.0,47
32529529,15,2.5,1
67398990,0,0.0,94
37466494,0,0.0,162
70810396,32,5.33,0
59343104,0,0.0,110
45031609,24,4.0,124
92938562,0,0.0,45
45480480,19,3.17,26
77706789,0,0.0,14
87753931,0,0.0,71
27896536,0,0.0,115
85216737,0,0.0,137
79281977,0,0.0,52
81925515,0,0.0,157
65253070,4,0.67,78
22246656,15,2.5,71
56319629,3,0.5,31
54627574,0,0.0,124
34873475,8,1.33,16
34480499,5,0.83,160
46804673,0,0.0,80
21307253,0,0.0,78
64871641,0,0.0,40
29152301,7,1.17,167
30684007,0,0.0,164
49743923,38,6.33,163
72143142,0,0.0,155
86423550,0,0.0,164
14626117,0,0.0,116
30464699,0,0.0,77
45112861,0,0.0,99
10960981,28,4.67,124
36399826,0,0.0,126
34719433,0,0.0,4
73524265,0,0.0,74
88539379,0,0.0,35
60122050,0,0.0,0
60193587,0,0.0,41
60637808,0,0.0,140
87490441,16,2.67,90
82151116,0,0.0,91
98129125,0,0.0,155
19895435,0,0.0,13
26572205,0,0.0,171
31247024,0,0.0,98
65561205,16,2.67,48
28337021,15,2.5,94
43328376,0,0.0,27
59519687,0,0.0,33
97374270,12,2.0,166
98054265,0,0.0,83
54447428,0,0.0,155
75412348,0,0.0,156
79819363,40,6.67,53
13441509,30,5.0,6
88804324,23,3.83,135
56889301,0,0.0,119
72219465,0,0.0,70
85212554,37,6.17,40
54021502,0,0.0,101
71111751,11,1.83,80
43572004,0,0.0,18
21932699,0,0.0,158
73180147,0,0.0,18
76301790,37,6.17,120
58329017,0,0.0,115
68791476,0,0.0,4
39635867,0,0.0,167
10591145,0,0.0,172
34918490,0,0.0,153
89415271,0,0.0,148
34255060,0,0.0,106
31004232,30,5.0,106
52997084,3,0.5,174
21399803,0,0.0,61
48402492,0,0.0,146
13420576,39,6.5,72
31561508,0,0.0,38
47099054,20,3.33,109
16618482,0,0.0,168
56304521,0,0.0,73
42869654,0,0.0,179
73736289,34,5.67,105
12912337,0,0.0,38
24528630,0,0.0,48
18787580,0,0.0,37
67581481,0,0.0,142
26237870,0,0.0,154
96568150,31,5.17,54
40564379,0,0.0,164
71496076,0,0.0,19
48900209,0,0.0,84
44372120,0,0.0,0
51378383,20,3.33,120
99311673,0,0.0,69
11602595,5,0.83,96
96369573,0,0.0,0
60431689,0,0.0,22
49995405,3,0.5,86
61848858,0,0.0,146
47731214,0,0.0,151
53839060,0,0.0,9
54505227,31,5.17,15
53185578,12,2.0,82
87474912,20,3.33,67
23097656,0,0.0,5
70542439,0,0.0,50
72946795,3,0.5,168
23450739,26,4.33,1
28292143,1,0.17,79
55623484,8,1.33,87
99307217,0,0.0,149
41919915,0,0.0,52
68364861,0,0.0,20
25907713,23,3.83,55
28165596,11,1.83,58
43770438,0,0.0,43
98567198,11,1.83,47
95951592,0,0.0,78
75649020,25,4.17,80
72085448,2,0.33,2
40685255,0,0.0,13
88792352,0,0.0,99
96252783,0,0.0,162
73738425,0,0.0,33
96511740,16,2.67,168
37718666,0,0.0,152
77448275,0,0.0,144
15102998,0,0.0,107
26198572,0,0.0,129
47771290,18,3.0,90
42047415,0,0.0,125
21953913,0,0.0,169
61483962,0,0.0,14
87413583,12,2.0,64
15501223,0,0.0,9
38557713,0,0.0,40
96820412,0,0.0,116
25925369,0,0.0,167
28619158,20,3.33,23
81661093,38,6.33,138
98158279,25,4.17,177
99010743,39,6.5,131
83518246,0,0.0,122
91020124,0,0.0,151
65335633,0,0.0,156
64764529,0,0.0,55
93791058,25,4.17,54
87990115,0,0.0,11
78112096,0,0.0,38
32143428,0,0.0,137
31942758,0,0.0,49
68165915,0,0.0,67
18472025,0,0.0,129
92554516,5,0.83,137
81791421,0,0.0,110
44854804,30,5.0,28
48441930,0,0.0,137
21370985,0,0.0,41
53280759,0,0.0,2
59515197,21,3.5,157
48382816,0,0.0,31
62687322,0,0.0,10
64472299,0,0.0,44
32946895,0,0.0,155
15633709,0,0.0,66
18775231,0,0.0,117
21902248,14,2.33,128
19100897,0,0.0,127
73811433,27,4.5,168
37386081,0,0.0,51
85503758,0,0.0,94
41306435,0,0.0,106
48430386,24,4.0,27
71008067,0,0.0,2
88749160,0,0.0,84
90283945,0,0.0,155
80407597,38,6.33,106
74592408,0,0.0,105
82557122,0,0.0,144
68044915,0,0.0,89
43041007,0,0.0,72
82096584,26,4.33,81
98993997,0,0.0,29
68365064,0,0.0,61
67776535,0,0.0,58
18193468,33,5.5,114
79857956,0,0.0,64
63879724,0,0.0,149
71901070,0,0.0,35
77604920,0,0.0,150
35793763,0,0.0,134
75820467,0,0.0,52
16309623,0,0.0,77
25738707,0,0.0,174
78868582,18,3.0,103
19237027,0,0.0,90
99656474,0,0.0,95
81721945,0,0.0,82
10036738,27,4.5,142
28688018,9,1.5,164
54941736,0,0.0,125
18158119,0,0.0,108
13508281,0,0.0,135
77914150,22,3.67,126
23031174,0,0.0,170
45569187,0,0.0,157
88597842,0,0.0,176
65135051,0,0.0,23
31178003,0,0.0,0
82264805,0,0.0,16
60788252,0,0.0,17
15058525,0,0.0,142
35415635,0,0.0,136
32048833,0,0.0,142
11815342,0,0.0,22
43693405,0,0.0,18
15325974,0,0.0,57
48226821,0,0.0,46
86772117,0,0.0,175
82734692,20,3.33,132
23532227,0,0.0,107
37099370,0,0.0,17
52308258,34,5.67,12
25597514,0,0.0,14
23690977,0,0.0,42
96021128,0,0.0,125
28576286,0,0.0,67
50300023,0,0.0,63
46478943,0,0.0,7
52961322,0,0.0,43
40309962,0,0.0,177
61582992,0,0.0,23
62848867,33,5.5,2
84470081,0,0.0,167
34319213,0,0.0,163
62354428,0,0.0,60
43017755,24,4.0,28
82304002,0,0.0,29
73892787,24,4.0,147
73973173,34,5.67,152
30583724,32,5.33,149
18077429,0,0.0,101
88366769,0,0.0,60
32120213,0,0.0,66
47839390,40,6.67,59
59252678,0,0.0,99
90915951,0,0.0,118
29995567,0,0.0,151
86932341,0,0.0,14
34519257,0,0.0,116
89859230,0,0.0,76
73309925,12,2.0,70
28304229,0,0.0,139
45258274,0,0.0,11
85720258,26,4.33,60
60744530,15,2.5,79
19338285,0,0.0,92
95995858,39,6.5,1
24858423,0,0.0,55
35219127,12,2.0,177
29872722,0,0.0,116
13452665,1,0.17,43
14949273,0,0.0,126
13570235,0,0.0,106
18172671,40,6.67,55
66394444,8,1.33,45
99193455,0,0.0,47
88282235,0,0.0,137
58549447,0,0.0,118
17067863,0,0.0,159
44045017,0,0.0,67
49005103,0,0.0,125
66729913,39,6.5,141
55975784,0,0.0,132
92000616,0,0.0,41
77947070,9,1.5,34
44939767,27,4.5,81
99856134,5,0.83,145
86472243,0,0.0,125
31532605,0,0.0,170
35146369,0,0.0,86
85999535,0,0.0,152
89619531,36,6.0,101
25535924,0,0.0,9
78241097,0,0.0,86
66774780,0,0.0,156
52640730,23,3.83,65
64916689,0,0.0,56
85556793,11,1.83,16
35660739,39,6.5,95
67851879,0,0.0,98
94950484,23,3.83,126
27830749,0,0.0,20
97154646,0,0.0,44
93990676,0,0.0,110
50335943,0,0.0,118
16941798,0,0.0,30
48724790,0,0.0,153
71415928,0,0.0,108
72107319,0,0.0,23
41925627,0,0.0,116
71679335,0,0.0,120
96494869,0,0.0,66
32821911,0,0.0,165
46184764,12,2.0,38
22348548,0,0.0,103
39742073,29,4.83,20
95085117,0,0.0,60
56256822,1,0.17,126
71911065,0,0.0,51
49055346,18,3.0,78
56496393,0,0.0,84
38803082,0,0.0,15
50921098,4,0.67,2
17252739,0,0.0,97
65098113,0,0.0,158
10091084,40,6.67,35
37729062,0,0.0,178
79906128,0,0.0,140
31879500,0,0.0,92
69891625,19,3.17,115
56395750,20,3.33,16
81023145,0,0.0,145
94476188,12,2.0,71
59518991,0,0.0,81
12725314,0,0.0,69
47312099,0,0.0,134
97116163,0,0.0,96
22623203,0,0.0,117
75514255,0,0.0,66
10471464,0,0.0,176
54463999,0,0.0,34
81195064,0,0.0,89
18675227,0,0.0,100
56190947,0,0.0,167
21291542,0,0.0,78
48532958,13,2.17,24
96325115,0,0.0,51
74510943,29,4.83,12
23439039,0,0.0,148
70022450,0,0.0,19
83127186,0,0.0,79
64665685,39,6.5,48
44049239,0,0.0,100
89720288,0,0.0,126
60198316,0,0.0,73
11615847,22,3.67,148
25317703,0,0.0,142
19164480,0,0.0,78
36502000,0,0.0,56
95164870,18,3.0,18
86473071,0,0.0,127
23639949,0,0.0,117
71257314,4,0.67,46
33663323,25,4.17,27
70906315,0,0.0,81
88197351,0,0.0,82
46588975,0,0.0,70
32769528,0,0.0,173
58657815,0,0.0,136
49139392,0,0.0,121
56784144,0,0.0,67
54825637,0,0.0,58
56565403,0,0.0,38
77814688,21,3.5,54
95704599,0,0.0,30
29740526,36,6.0,61
94494572,0,0.0,32
22090493,0,0.0,117
69767109,0,0.0,160
73746293,39,6.5,18
86986755,0,0.0,67
44454432,0,0.0,166
99767798,0,0.0,66
20533129,24,4.0,118
33972600,40,6.67,106
12620620,3,0.5,94
66747080,0,0.0,90
85739523,5,0.83,156
29143033,0,0.0,145
24719187,6,1.0,153
88040711,0,0.0,77
26814755,23,3.83,38
97601322,0,0.0,118
37702423,0,0.0,16
75607332,0,0.0,87
75569576,22,3.67,51
86523623,31,5.17,30
64529245,16,2.67,159
24814595,0,0.0,163
96788467,9,1.5,100
31827712,0,0.0,140
89648987,0,0.0,65
84240471,0,0.0,109
58772955,0,0.0,106
25322564,30,5.0,112
36057311,0,0.0,151
66174069,0,0.0,25
38645469,0,0.0,39
70171284,0,0.0,56
48447209,11,1.83,22
96030159,0,0.0,95
90577887,0,0.0,23
94540696,0,0.0,162
94254658,33,5.5,27
59504867,0,0.0,130
40160410,0,0.0,158
94495604,19,3.17,64
75278805,0,0.0,153
50138613,0,0.0,174
67219500,4,0.67,19
24313401,0,0.0,28
81250221,25,4.17,27
71548418,28,4.67,122
68065541,0,0.0,62
48475516,0,0.0,179
66384012,0,0.0,37
18204461,0,0.0,137
56053743,2,0.33,5
80597693,0,0.0,178
96829374,0,0.0,3
90732983,37,6.17,3
54045416,0,0.0,55
10177390,0,0.0,30
78982221,0,0.0,68
47023870,0,0.0,16
66021074,0,0.0,110
87079771,38,6.33,173
82837024,39,6.5,156
87699019,6,1.0,109
82649289,0,0.0,155
58104313,0,0.0,2
16693437,0,0.0,135
59013248,11,1.83,128
13726414,37,6.17,132
55125696,0,0.0,82
10430035,5,0.83,47
71393078,33,5.5,114
85289665,0,0.0,159
36409794,19,3.17,172
33969635,0,0.0,113
17265487,12,2.0,65
52808540,0,0.0,174
46606840,0,0.0,61
76511285,0,0.0,73
48108139,0,0.0,161
98061030,0,0.0,121
10517555,11,1.83,32
43512386,0,0.0,148
36523044,6,1.0,73
52082827,0,0.0,67
73108538,0,0.0,93
97395833,17,2.83,96
22212566,29,4.83,100
47367110,0,0.0,51
31890047,0,0.0,26
63437995,0,0.0,84
13957057,18,3.0,166
57393846,28,4.67,60
61686159,0,0.0,113
68096471,36,6.0,47
66671302,0,0.0,127
55018020,0,0.0,34
47353128,0,0.0,173
56112644,0,0.0,89
48527425,0,0.0,163
93166468,31,5.17,1
76088382,0,0.0,167
99638524,36,6.0,85
16751111,0,0.0,174
59325209,0,0.0,153
89800161,0,0.0,179
46284235,0,0.0,157
12009555,0,0.0,22
13701375,10,1.67,16
13965340,0,0.0,14
16814733,0,0.0,105
65777775,28,4.67,130
22219908,0,0.0,152
34168815,35,5.83,22
34857114,0,0.0,3
92728387,0,0.0,85
75824284,0,0.0,49
94652546,0,0.0,82
66025568,11,1.83,21
20262941,0,0.0,119
39568768,0,0.0,131
28156354,0,0.0,157
58902661,36,6.0,122
30706764,0,0.0,11
75016112,0,0.0,82
77522589,12,2.0,144
16785995,0,0.0,135
97098108,0,0.0,78
51217250,36,6.0,97
44269915,0,0.0,176
86704067,0,0.0,23
96128518,0,0.0,93
41061034,5,0.83,16
50180367,0,0.0,50
58987413,0,0.0,31
68707262,0,0.0,6
68144941,0,0.0,114
70434166,0,0.0,10
33512104,0,0.0,29
63057073,0,0.0,65
16604098,29,4.83,148
24424917,0,0.0,82
86320804,0,0.0,64
92913655,0,0.0,108
82906625,6,1.0,170
71924368,0,0.0,174
85057276,34,5.67,139
87038903,6,1.0,32
88022867,0,0.0,162
18329687,0,0.0,61
89854316,0,0.0,116
88979571,21,3.5,29
98310570,38,6.33,160
75337031,0,0.0,162
61993780,40,6.67,165
36238340,0,0.0,71
31827192,0,0.0,59
67816963,10,1.67,16
62727457,0,0.0,72
80330306,0,0.0,165
49280239,0,0.0,149
11263059,34,5.67,19
15495941,0,0.0,81
57935662,19,3.17,16
44487556,26,4.33,42
56189544,0,0.0,101
23794149,0,0.0,50
61950498,0,0.0,122
86729206,0,0.0,15
58830430,31,5.17,160
12393881,11,1.83,102
59879509,0,0.0,134
60106591,7,1.17,152
67132283,0,0.0,122
58901070,0,0.0,49
29204925,30,5.0,57
95708718,0,0.0,7
85206647,0,0.0,123
70014149,15,2.5,20
25845450,33,5.5,118
62043193,0,0.0,110
57484815,0,0.0,67
77411910,32,5.33,11
70036582,7,1.17,149
77683927,0,0.0,106
60719793,0,0.0,3
59987013,0,0.0,142
84035005,0,0.0,175
85940562,0,0.0,167
99261127,0,0.0,147
43771251,0,0.0,47
39687534,0,0.0,164
72083261,0,0.0,64
58579555,0,0.0,166
74798412,0,0.0,138
74918069,23,3.83,98
56646240,0,0.0,133
33939807,0,0.0,163
90076955,18,3.0,57
54967783,0,0.0,169
89435314,0,0.0,148
43378976,31,5.17,146
63335680,0,0.0,141
65678036,0,0.0,109
49656832,0,0.0,77
16307924,0,0.0,103
41529900,0,0.0,126
79249864,0,0.0,147
78661839,0,0.0,174
42656091,0,0.0,93
88452647,0,0.0,176
69050605,0,0.0,44
16882288,9,1.5,35
87610147,0,0.0,52
18510064,0,0.0,101
72130327,0,0.0,89
22031738,0,0.0,125
33663191,0,0.0,146
73810540,0,0.0,43
12847843,35,5.83,79
79026935,11,1.83,131
55325696,0,0.0,39
91751188,0,0.0,170
79693222,0,0.0,52
33327746,0,0.0,51
44967951,0,0.0,117
60933913,0,0.0,2
71858806,0,0.0,31
29035629,0,0.0,59
47748917,14,2.33,39
13813900,32,5.33,150
33091388,40,6.67,42
67536531,3,0.5,153
76835282,0,0.0,159
22331707,28,4.67,99
43302360,0,0.0,153
41662734,0,0.0,77
35523502,34,5.67,127
93085552,0,0.0,16
84606743,0,0.0,13
67232143,0,0.0,21
26215376,0,0.0,123
25498115,0,0.0,161
70978032,0,0.0,103
57688094,0,0.0,113
83462337,33,5.5,32
99080833,0,0.0,172
67193467,10,1.67,20
47703227,8,1.33,102
30058666,0,0.0,39
83083484,0,0.0,159
86956897,39,6.5,64
13509159,0,0.0,84
59320415,0,0.0,83
81035860,38,6.33,56
49548701,0,0.0,77
31752894,0,0.0,109
91719295,0,0.0,109
34634283,0,0.0,148
87238285,0,0.0,133
72830619,10,1.67,133
40453901,2,0.33,173
98796779,0,0.0,164
94598561,0,0.0,138
50092237,0,0.0,125
65838454,0,0.0,46
88598616,16,2.67,165
95423627,0,0.0,73
35076919,0,0.0,99
32024508,10,1.67,15
49631599,0,0.0,2
48893481,40,6.67,35
34852742,0,0.0,21
92633550,0,0.0,138
51036152,0,0.0,48
13079235,0,0.0,39
